,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,STATUS,PRODUCTCODE,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
898,10304,46,100.0,Shipped,S18_2949,30.59.8555,Versailles,,France,Tonini,Daniel,Medium
899,10312,37,100.0,Shipped,S18_2949,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
900,10322,33,100.0,Shipped,S18_2949,6035558647,Nashua,NH,USA,Young,Valarie,Medium
901,10333,31,90.17,Shipped,S18_2949,6505555787,San Francisco,CA,USA,Murphy,Julie,Small
902,10347,48,100.0,Shipped,S18_2949,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
903,10357,41,87.13,Shipped,S18_2949,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
904,10369,42,100.0,Shipped,S18_2949,6175558555,Brickhaven,MA,USA,Nelson,Allen,Medium
905,10381,41,100.0,Shipped,S18_2949,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
906,10391,32,45.25,Shipped,S18_2949,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
907,10423,10,88.14,In Process,S18_2949,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
908,10103,35,57.46,Shipped,S18_2957,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Small
909,10111,28,64.33,Shipped,S18_2957,6505555787,San Francisco,CA,USA,Murphy,Julie,Small
910,10126,46,73.7,Shipped,S18_2957,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Medium
911,10139,20,71.2,Shipped,S18_2957,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
912,10150,30,49.97,Shipped,S18_2957,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
913,10163,48,69.96,Shipped,S18_2957,2125558493,NYC,NY,USA,Hernandez,Maria,Medium
914,10173,28,53.72,Shipped,S18_2957,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Small
915,10183,39,68.08,Shipped,S18_2957,2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
916,10193,24,51.84,Shipped,S18_2957,61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
917,10206,28,67.46,Shipped,S18_2957,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Small
918,10215,31,58.71,Shipped,S18_2957,3105553722,Burbank,CA,USA,Thompson,Steve,Small
919,10228,45,63.71,Shipped,S18_2957,6175555555,Cambridge,MA,USA,Tseng,Kyung,Small
920,10244,24,58.09,Shipped,S18_2957,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
921,10257,49,53.72,Shipped,S18_2957,4085553659,San Jose,CA,USA,Frick,Sue,Small
922,10269,32,63.08,Shipped,S18_2957,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
923,10280,43,68.71,Shipped,S18_2957,011-4988555,Torino,,Italy,Accorti,Paolo,Small
924,10291,37,50.59,Shipped,S18_2957,0695-34 6555,Boras,,Sweden,Larsson,Maria,Small
925,10304,24,64.96,Shipped,S18_2957,30.59.8555,Versailles,,France,Tonini,Daniel,Small
926,10312,35,53.72,Shipped,S18_2957,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
927,10322,41,29.87,Shipped,S18_2957,6035558647,Nashua,NH,USA,Young,Valarie,Small
928,10332,26,100.0,Shipped,S18_2957,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
929,10347,34,64.96,Shipped,S18_2957,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
930,10357,49,70.58,Shipped,S18_2957,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
931,10369,28,44.21,Shipped,S18_2957,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
932,10381,40,68.08,Shipped,S18_2957,6505551386,San Francisco,CA,USA,Brown,Julie,Small
933,10392,37,59.96,Shipped,S18_2957,7675-3555,Graz,,Austria,Mendel,Roland,Small
934,10423,31,53.72,In Process,S18_2957,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
935,10106,41,83.44,Shipped,S18_3029,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
936,10119,21,89.46,Shipped,S18_3029,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
937,10130,40,96.34,Shipped,S18_3029,6175558428,Brickhaven,MA,USA,Taylor,Leslie,Medium
938,10143,46,74.84,Shipped,S18_3029,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
939,10155,44,79.14,Shipped,S18_3029,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Medium
940,10167,46,73.12,Cancelled,S18_3029,0695-34 6555,Boras,,Sweden,Larsson,Maria,Medium
941,10178,41,81.72,Shipped,S18_3029,61.77.6555,Toulouse,,France,Roulet,Annette,Medium
942,10186,32,89.46,Shipped,S18_3029,(171) 555-7555,London,,UK,Hardy,Thomas,Small
943,10197,46,87.74,Shipped,S18_3029,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Medium
944,10209,28,100.0,Shipped,S18_3029,2155554369,Los Angeles,CA,USA,Chandler,Michael,Small
945,10222,49,94.62,Shipped,S18_3029,7605558146,San Diego,CA,USA,Thompson,Valarie,Medium
946,10248,21,73.98,Cancelled,S18_3029,2125557818,NYC,NY,USA,Yu,Kwai,Small
947,10262,32,84.3,Cancelled,S18_3029,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
948,10273,34,98.06,Shipped,S18_3029,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Medium
949,10283,21,98.06,Shipped,S18_3029,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Small
950,10296,21,96.34,Shipped,S18_3029,+49 89 61 08 9555,Munich,,Germany,Donnermeyer,Michael,Small
951,10307,31,83.44,Shipped,S18_3029,2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
952,10316,21,94.62,Shipped,S18_3029,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
953,10327,25,45.86,Resolved,S18_3029,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
954,10338,28,82.58,Shipped,S18_3029,(071) 23 67 2555,Charleroi,,Belgium,Cartrain,Pascale,Small
955,10350,43,64.97,Shipped,S18_3029,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
956,10373,22,86.74,Shipped,S18_3029,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
957,10386,37,93.01,Resolved,S18_3029,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
958,10398,28,72.26,Shipped,S18_3029,26.47.1555,Reims,,France,Henriot,Paul,Small
959,10400,30,74.84,Shipped,S18_3029,4085553659,San Jose,CA,USA,Frick,Sue,Small
960,10414,44,73.98,On Hold,S18_3029,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
961,10103,25,100.0,Shipped,S18_3136,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Small
962,10111,43,100.0,Shipped,S18_3136,6505555787,San Francisco,CA,USA,Murphy,Julie,Medium
963,10126,30,97.39,Shipped,S18_3136,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Small
964,10139,20,90.06,Shipped,S18_3136,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
965,10150,26,100.0,Shipped,S18_3136,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
966,10163,40,100.0,Shipped,S18_3136,2125558493,NYC,NY,USA,Hernandez,Maria,Medium
967,10173,31,89.01,Shipped,S18_3136,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Small
968,10183,22,100.0,Shipped,S18_3136,2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
969,10193,23,100.0,Shipped,S18_3136,61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
970,10206,30,100.0,Shipped,S18_3136,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
971,10215,49,100.0,Shipped,S18_3136,3105553722,Burbank,CA,USA,Thompson,Steve,Medium
972,10228,31,100.0,Shipped,S18_3136,6175555555,Cambridge,MA,USA,Tseng,Kyung,Medium
973,10244,29,100.0,Shipped,S18_3136,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
974,10257,37,84.82,Shipped,S18_3136,4085553659,San Jose,CA,USA,Frick,Sue,Medium
975,10270,38,100.0,Shipped,S18_3136,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
976,10280,29,100.0,Shipped,S18_3136,011-4988555,Torino,,Italy,Accorti,Paolo,Medium
977,10291,23,100.0,Shipped,S18_3136,0695-34 6555,Boras,,Sweden,Larsson,Maria,Small
978,10304,26,85.87,Shipped,S18_3136,30.59.8555,Versailles,,France,Tonini,Daniel,Small
979,10312,38,100.0,Shipped,S18_3136,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
980,10322,48,47.04,Shipped,S18_3136,6035558647,Nashua,NH,USA,Young,Valarie,Small
981,10332,40,39.8,Shipped,S18_3136,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
982,10347,45,100.0,Shipped,S18_3136,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
983,10357,44,100.0,Shipped,S18_3136,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
984,10369,21,94.22,Shipped,S18_3136,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
985,10381,35,100.0,Shipped,S18_3136,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
986,10392,29,86.92,Shipped,S18_3136,7675-3555,Graz,,Austria,Mendel,Roland,Small
987,10423,21,84.82,In Process,S18_3136,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
988,10105,22,100.0,Shipped,S18_3140,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Medium
989,10117,26,100.0,Shipped,S18_3140,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Medium
990,10128,41,100.0,Shipped,S18_3140,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
991,10142,47,100.0,Shipped,S18_3140,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
992,10153,31,100.0,Shipped,S18_3140,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
993,10166,43,100.0,Shipped,S18_3140,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
994,10177,23,100.0,Shipped,S18_3140,+34 913 728 555,Madrid,,Spain,Fernandez,Jesus,Medium
995,10185,28,100.0,Shipped,S18_3140,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
996,10196,49,100.0,Shipped,S18_3140,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
997,10208,24,100.0,Shipped,S18_3140,78.32.5555,Lyon,,France,Saveley,Mary,Small
998,10221,33,100.0,Shipped,S18_3140,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Medium
999,10232,22,100.0,Shipped,S18_3140,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
1000,10248,32,100.0,Cancelled,S18_3140,2125557818,NYC,NY,USA,Yu,Kwai,Medium
1001,10273,40,100.0,Shipped,S18_3140,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Medium
1002,10282,43,100.0,Shipped,S18_3140,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1003,10293,24,100.0,Shipped,S18_3140,011-4988555,Torino,,Italy,Accorti,Paolo,Small
1004,10306,32,100.0,Shipped,S18_3140,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
1005,10314,20,100.0,Shipped,S18_3140,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
1006,10325,24,69.12,Shipped,S18_3140,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Small
1007,10336,48,100.0,Shipped,S18_3140,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Medium
1008,10350,44,100.0,Shipped,S18_3140,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1009,10372,28,100.0,Shipped,S18_3140,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
1010,10383,24,61.52,Shipped,S18_3140,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1011,10396,33,100.0,Shipped,S18_3140,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1012,10414,41,100.0,On Hold,S18_3140,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
1013,10104,23,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1014,10109,46,100.0,Shipped,S18_3232,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Large
1015,10114,48,100.0,Shipped,S18_3232,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Large
1016,10122,25,100.0,Shipped,S18_3232,91.24.4555,Marseille,,France,Lebihan,Laurence,Medium
1017,10127,22,100.0,Shipped,S18_3232,2125557413,NYC,NY,USA,Young,Jeff,Medium
1018,10136,41,100.0,Shipped,S18_3232,61.77.6555,Toulouse,,France,Roulet,Annette,Large
1019,10141,34,100.0,Shipped,S18_3232,+358 9 8045 555,Espoo,,Finland,Suominen,Kalle,Medium
1020,10148,32,100.0,Shipped,S18_3232,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
1021,10151,21,100.0,Shipped,S18_3232,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Medium
1022,10160,20,100.0,Shipped,S18_3232,2155554369,Los Angeles,CA,USA,Chandler,Michael,Medium
1023,10165,47,100.0,Shipped,S18_3232,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Large
1024,10171,39,100.0,Shipped,S18_3232,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
1025,10175,29,100.0,Shipped,S18_3232,(171) 555-0297,London,,UK,Brown,Ann,Medium
1026,10181,45,100.0,Shipped,S18_3232,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Medium
1027,10184,28,100.0,Shipped,S18_3232,(95) 555 82 82,Sevilla,,Spain,Roel,Jose Pedro,Medium
1028,10192,26,100.0,Shipped,S18_3232,6035558647,Nashua,NH,USA,Young,Valarie,Medium
1029,10195,50,100.0,Shipped,S18_3232,9145554562,White Plains,NY,USA,Frick,Steve,Large
1030,10203,48,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Large
1031,10207,25,100.0,Shipped,S18_3232,6175552555,Boston,MA,USA,Franco,Valarie,Medium
1032,10212,40,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1033,10225,43,100.0,Shipped,S18_3232,0897-034555,Gensve,,Switzerland,Holz,Michael,Medium
1034,10229,22,100.0,Shipped,S18_3232,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1035,10239,47,100.0,Shipped,S18_3232,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Large
1036,10246,36,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Large
1037,10253,40,100.0,Cancelled,S18_3232,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Medium
1038,10259,27,100.0,Shipped,S18_3232,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Medium
1039,10266,29,100.0,Shipped,S18_3232,0522-556555,Reggio Emilia,,Italy,Moroni,Maurizio,Medium
1040,10271,20,100.0,Shipped,S18_3232,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1041,10278,42,100.0,Shipped,S18_3232,7025551838,Las Vegas,NV,USA,King,Sue,Medium
1042,10281,25,100.0,Shipped,S18_3232,2155551555,Allentown,PA,USA,Yu,Kyung,Medium
1043,10287,36,100.0,Shipped,S18_3232,0897-034555,Gensve,,Switzerland,Holz,Michael,Medium
1044,10292,21,100.0,Shipped,S18_3232,2125557818,NYC,NY,USA,Yu,Kwai,Small
1045,10301,23,100.0,Shipped,S18_3232,+47 2212 1555,Oslo,,Norway,Klaeboe,Jan,Medium
1046,10305,37,100.0,Shipped,S18_3232,6175558555,Cambridge,MA,USA,Hernandez,Marta,Large
1047,10310,48,100.0,Shipped,S18_3232,0221-5554327,Koln,,Germany,Pfalzheim,Henriette,Large
1048,10313,25,100.0,Shipped,S18_3232,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
1049,10321,33,100.0,Shipped,S18_3232,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
1050,10324,27,100.0,Shipped,S18_3232,2125551500,NYC,NY,USA,Frick,Michael,Medium
1051,10331,27,100.0,Shipped,S18_3232,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Medium
1052,10334,20,100.0,On Hold,S18_3232,0921-12 3555,Lule,,Sweden,Berglund,Christina,Small
1053,10342,30,100.0,Shipped,S18_3232,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
1054,10349,48,100.0,Shipped,S18_3232,2125557413,NYC,NY,USA,Young,Jeff,Large
1055,10358,32,93.49,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1056,10366,34,100.0,Shipped,S18_3232,(071) 23 67 2555,Charleroi,,Belgium,Cartrain,Pascale,Medium
1057,10370,27,56.85,Shipped,S18_3232,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
1058,10377,39,100.0,Shipped,S18_3232,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Large
1059,10383,47,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1060,10394,22,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1061,10405,55,100.0,Shipped,S18_3232,88.60.1555,Strasbourg,,France,Citeaux,Frederique,Large
1062,10412,60,100.0,Shipped,S18_3232,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Large
1063,10419,35,100.0,Shipped,S18_3232,6562-9555,Salzburg,,Austria,Pipps,Georg,Medium
1064,10425,28,100.0,In Process,S18_3232,40.67.8555,Nantes,,France,Labrune,Janine,Medium
1065,10105,38,100.0,Shipped,S18_3259,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Medium
1066,10117,21,95.8,Shipped,S18_3259,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
1067,10128,41,100.0,Shipped,S18_3259,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1068,10142,22,97.81,Shipped,S18_3259,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1069,10153,29,88.74,Shipped,S18_3259,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1070,10165,50,100.0,Shipped,S18_3259,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Medium
1071,10177,29,100.0,Shipped,S18_3259,+34 913 728 555,Madrid,,Spain,Fernandez,Jesus,Medium
1072,10185,49,80.67,Shipped,S18_3259,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
1073,10196,35,100.0,Shipped,S18_3259,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
1074,10208,48,100.0,Shipped,S18_3259,78.32.5555,Lyon,,France,Saveley,Mary,Medium
1075,10221,23,80.67,Shipped,S18_3259,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
1076,10232,48,95.8,Shipped,S18_3259,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
1077,10248,42,100.0,Cancelled,S18_3259,2125557818,NYC,NY,USA,Yu,Kwai,Medium
1078,10273,47,100.0,Shipped,S18_3259,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Medium
1079,10282,36,100.0,Shipped,S18_3259,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1080,10293,22,100.0,Shipped,S18_3259,011-4988555,Torino,,Italy,Accorti,Paolo,Small
1081,10306,40,91.76,Shipped,S18_3259,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
1082,10314,23,100.0,Shipped,S18_3259,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
1083,10326,32,100.0,Shipped,S18_3259,0921-12 3555,Lule,,Sweden,Berglund,Christina,Medium
1084,10336,21,100.0,Shipped,S18_3259,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Small
1085,10350,41,93.04,Shipped,S18_3259,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1086,10372,25,84.71,Shipped,S18_3259,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Small
1087,10383,26,100.0,Shipped,S18_3259,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1088,10396,24,89.75,Shipped,S18_3259,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1089,10414,48,100.0,On Hold,S18_3259,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
1090,10108,26,68.35,Shipped,S18_3278,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Small
1091,10122,21,73.17,Shipped,S18_3278,91.24.4555,Marseille,,France,Lebihan,Laurence,Small
1092,10135,45,78.0,Shipped,S18_3278,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1093,10147,36,86.04,Shipped,S18_3278,6175558555,Brickhaven,MA,USA,Nelson,Allen,Medium
1094,10159,21,81.21,Shipped,S18_3278,6505551386,San Francisco,CA,USA,Brown,Julie,Small
1095,10169,32,70.76,Shipped,S18_3278,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
1096,10181,30,82.82,Shipped,S18_3278,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Small
1097,10191,36,94.88,Shipped,S18_3278,0221-5554327,Koln,,Germany,Pfalzheim,Henriette,Medium
1098,10203,33,86.04,Shipped,S18_3278,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1099,10211,35,78.0,Shipped,S18_3278,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Small
1100,10225,37,95.69,Shipped,S18_3278,0897-034555,Gensve,,Switzerland,Holz,Michael,Medium
1101,10238,41,73.17,Shipped,S18_3278,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
1102,10252,20,76.39,Shipped,S18_3278,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Small
1103,10265,45,86.84,Shipped,S18_3278,61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Medium
1104,10276,38,69.96,Shipped,S18_3278,6175557555,Brickhaven,MA,USA,Barajas,Miguel,Small
1105,10287,43,70.76,Shipped,S18_3278,0897-034555,Gensve,,Switzerland,Holz,Michael,Medium
1106,10300,49,78.8,Shipped,S18_3278,+49 69 66 90 2555,Frankfurt,,Germany,Keitel,Roland,Medium
1107,10310,27,80.41,Shipped,S18_3278,0221-5554327,Koln,,Germany,Pfalzheim,Henriette,Small
1108,10319,46,73.98,Shipped,S18_3278,2125551957,NYC,NY,USA,Kuo,Kee,Medium
1109,10329,38,59.1,Shipped,S18_3278,2125557818,NYC,NY,USA,Yu,Kwai,Small
1110,10342,25,66.74,Shipped,S18_3278,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
1111,10363,46,60.3,Shipped,S18_3278,+358 9 8045 555,Espoo,,Finland,Suominen,Kalle,Small
1112,10378,22,100.0,Shipped,S18_3278,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1113,10390,40,100.0,Shipped,S18_3278,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1114,10103,46,100.0,Shipped,S18_3320,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Medium
1115,10111,39,100.0,Shipped,S18_3320,6505555787,San Francisco,CA,USA,Murphy,Julie,Medium
1116,10126,38,82.34,Shipped,S18_3320,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Medium
1117,10139,30,100.0,Shipped,S18_3320,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
1118,10149,42,94.25,Shipped,S18_3320,4155554312,Brisbane,CA,USA,Taylor,Sue,Medium
1119,10163,43,100.0,Shipped,S18_3320,2125558493,NYC,NY,USA,Hernandez,Maria,Medium
1120,10173,29,95.24,Shipped,S18_3320,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Small
1121,10182,33,86.31,Shipped,S18_3320,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1122,10193,32,79.37,Shipped,S18_3320,61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
1123,10206,28,87.3,Shipped,S18_3320,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Small
1124,10215,41,100.0,Shipped,S18_3320,3105553722,Burbank,CA,USA,Thompson,Steve,Medium
1125,10227,33,100.0,Shipped,S18_3320,78.32.5555,Lyon,,France,Saveley,Mary,Medium
1126,10244,36,84.33,Shipped,S18_3320,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1127,10257,26,89.29,Shipped,S18_3320,4085553659,San Jose,CA,USA,Frick,Sue,Small
1128,10280,34,100.0,Shipped,S18_3320,011-4988555,Torino,,Italy,Accorti,Paolo,Medium
1129,10290,26,96.23,Shipped,S18_3320,6175558428,Brickhaven,MA,USA,Taylor,Leslie,Small
1130,10304,38,100.0,Shipped,S18_3320,30.59.8555,Versailles,,France,Tonini,Daniel,Medium
1131,10312,33,100.0,Shipped,S18_3320,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1132,10323,33,91.27,Shipped,S18_3320,+49 69 66 90 2555,Frankfurt,,Germany,Keitel,Roland,Medium
1133,10333,46,100.0,Shipped,S18_3320,6505555787,San Francisco,CA,USA,Murphy,Julie,Large
1134,10347,26,100.0,Shipped,S18_3320,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
1135,10357,25,100.0,Shipped,S18_3320,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1136,10369,45,73.08,Shipped,S18_3320,6175558555,Brickhaven,MA,USA,Nelson,Allen,Medium
1137,10382,50,100.0,Shipped,S18_3320,4155551450,San Rafael,CA,USA,Nelson,Valarie,Large
1138,10392,36,100.0,Shipped,S18_3320,7675-3555,Graz,,Austria,Mendel,Roland,Medium
1139,10423,21,89.29,In Process,S18_3320,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
1140,10108,29,100.0,Shipped,S18_3482,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Medium
1141,10122,21,100.0,Shipped,S18_3482,91.24.4555,Marseille,,France,Lebihan,Laurence,Small
1142,10135,42,100.0,Shipped,S18_3482,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1143,10147,37,100.0,Shipped,S18_3482,6175558555,Brickhaven,MA,USA,Nelson,Allen,Medium
1144,10159,25,100.0,Shipped,S18_3482,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
1145,10169,36,100.0,Shipped,S18_3482,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
1146,10181,22,100.0,Shipped,S18_3482,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Medium
1147,10191,23,100.0,Shipped,S18_3482,0221-5554327,Koln,,Germany,Pfalzheim,Henriette,Medium
1148,10203,32,100.0,Shipped,S18_3482,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
