,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
524,10381,25,52.83,9,1320.75,Shipped,1,2,2005,Vintage Cars,53,S18_1367,6505551386,San Francisco,CA,,USA,,Brown,Julie,Small
525,10391,42,100.0,3,4998.0,Shipped,1,3,2005,Vintage Cars,53,S18_1367,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
526,10422,25,51.75,1,1293.75,In Process,2,5,2005,Vintage Cars,53,S18_1367,2155551555,Allentown,PA,70267,USA,,Yu,Kyung,Small
527,10110,37,100.0,16,5433.08,Shipped,1,3,2003,Classic Cars,124,S18_1589,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
528,10123,26,100.0,2,3073.72,Shipped,2,5,2003,Classic Cars,124,S18_1589,40.32.2555,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium
529,10137,44,99.55,2,4380.2,Shipped,3,7,2003,Classic Cars,124,S18_1589,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Medium
530,10148,47,100.0,9,5848.68,Shipped,3,9,2003,Classic Cars,124,S18_1589,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
531,10161,43,100.0,8,6153.73,Shipped,4,10,2003,Classic Cars,124,S18_1589,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
532,10172,42,100.0,6,4965.24,Shipped,4,11,2003,Classic Cars,124,S18_1589,2035552570,Bridgewater,CT,97562,USA,,King,Julie,Medium
533,10181,42,100.0,2,5435.64,Shipped,4,11,2003,Classic Cars,124,S18_1589,+47 2267 3215,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
534,10192,29,100.0,7,4258.36,Shipped,4,11,2003,Classic Cars,124,S18_1589,6035558647,Nashua,NH,62005,USA,,Young,Valarie,Medium
535,10204,40,100.0,13,4032.0,Shipped,4,12,2003,Classic Cars,124,S18_1589,2125557413,NYC,NY,10022,USA,,Young,Jeff,Medium
536,10212,38,100.0,6,4492.36,Shipped,1,1,2004,Classic Cars,124,S18_1589,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
537,10226,38,100.0,4,4161.38,Shipped,1,2,2004,Classic Cars,124,S18_1589,7605558146,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
538,10241,21,100.0,11,2508.66,Shipped,2,4,2004,Classic Cars,124,S18_1589,88.60.1555,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
539,10253,24,100.0,1,3374.88,Cancelled,2,6,2004,Classic Cars,124,S18_1589,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
540,10266,36,100.0,2,5196.6,Shipped,3,7,2004,Classic Cars,124,S18_1589,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
541,10278,23,100.0,2,2604.52,Shipped,3,8,2004,Classic Cars,124,S18_1589,7025551838,Las Vegas,NV,83030,USA,,King,Sue,Small
542,10288,20,100.0,14,2936.8,Shipped,3,9,2004,Classic Cars,124,S18_1589,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
543,10301,32,100.0,4,3424.64,Shipped,4,10,2003,Classic Cars,124,S18_1589,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
544,10311,29,100.0,9,2923.2,Shipped,4,10,2004,Classic Cars,124,S18_1589,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
545,10321,44,100.0,6,4489.76,Shipped,4,11,2004,Classic Cars,124,S18_1589,5085552555,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
546,10331,44,100.0,14,4849.24,Shipped,4,11,2004,Classic Cars,124,S18_1589,2155559857,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
547,10343,36,100.0,4,5848.92,Shipped,4,11,2004,Classic Cars,124,S18_1589,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Medium
548,10367,49,56.3,1,2758.7,Resolved,1,1,2005,Classic Cars,124,S18_1589,6265557265,Pasadena,CA,90003,USA,,Young,Julie,Small
549,10378,34,42.64,5,1449.76,Shipped,1,2,2005,Classic Cars,124,S18_1589,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
550,10407,59,100.0,11,7048.14,On Hold,2,4,2005,Classic Cars,124,S18_1589,4085553659,San Jose,CA,94217,USA,,Frick,Sue,Large
551,10419,37,100.0,1,5202.94,Shipped,2,5,2005,Classic Cars,124,S18_1589,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
552,10106,36,100.0,12,5279.4,Shipped,1,2,2003,Planes,157,S18_1662,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
553,10119,43,100.0,3,6916.12,Shipped,2,4,2003,Planes,157,S18_1662,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
554,10131,21,100.0,4,2781.66,Shipped,2,6,2003,Planes,157,S18_1662,2035554407,Glendale,CT,97561,USA,,Lewis,Dan,Small
555,10143,32,100.0,7,5248.0,Shipped,3,8,2003,Planes,157,S18_1662,5085559555,New Bedford,MA,50553,USA,,Tam,Wing C,Medium
556,10155,38,100.0,5,6531.44,Shipped,4,10,2003,Planes,157,S18_1662,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
557,10167,43,100.0,1,5763.72,Cancelled,4,10,2003,Planes,157,S18_1662,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
558,10178,42,100.0,4,6490.68,Shipped,4,11,2003,Planes,157,S18_1662,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
559,10186,32,100.0,1,6004.8,Shipped,4,11,2003,Planes,157,S18_1662,(171) 555-7555,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium
560,10198,42,100.0,4,7483.98,Shipped,4,11,2003,Planes,157,S18_1662,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Large
561,10210,31,100.0,17,5719.5,Shipped,1,1,2004,Planes,157,S18_1662,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
562,10222,49,100.0,4,6954.08,Shipped,1,2,2004,Planes,157,S18_1662,7605558146,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
563,10250,45,100.0,14,8160.3,Shipped,2,5,2004,Planes,157,S18_1662,4085553659,San Jose,CA,94217,USA,,Frick,Sue,Large
564,10262,49,100.0,9,6567.96,Cancelled,2,6,2004,Planes,157,S18_1662,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
565,10274,41,100.0,1,6724.0,Shipped,3,7,2004,Planes,157,S18_1662,6175558555,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium
566,10284,45,100.0,11,5747.85,Shipped,3,8,2004,Planes,157,S18_1662,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
567,10296,36,100.0,7,5676.84,Shipped,3,9,2004,Planes,157,S18_1662,+49 89 61 08 9555,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium
568,10307,39,100.0,1,7379.97,Shipped,4,10,2004,Planes,157,S18_1662,2155554695,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Large
569,10316,27,100.0,9,3704.13,Shipped,4,11,2004,Planes,157,S18_1662,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
570,10327,25,100.0,6,2804.75,Resolved,4,11,2004,Planes,157,S18_1662,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
571,10338,41,100.0,1,5624.79,Shipped,4,11,2004,Planes,157,S18_1662,(071) 23 67 2555,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
572,10351,39,99.52,1,3881.28,Shipped,4,12,2004,Planes,157,S18_1662,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
573,10373,28,57.55,4,1611.4,Shipped,1,1,2005,Planes,157,S18_1662,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
574,10386,25,54.57,7,1364.25,Resolved,1,3,2005,Planes,157,S18_1662,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
575,10398,33,100.0,11,4215.09,Shipped,1,3,2005,Planes,157,S18_1662,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Medium
576,10400,34,100.0,1,6433.82,Shipped,2,4,2005,Planes,157,S18_1662,4085553659,San Jose,CA,94217,USA,,Frick,Sue,Medium
577,10416,24,100.0,14,4352.16,Shipped,2,5,2005,Planes,157,S18_1662,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
578,10100,30,100.0,3,5151.0,Shipped,1,1,2003,Vintage Cars,170,S18_1749,6035558647,Nashua,NH,62005,USA,,Young,Valarie,Medium
579,10110,42,100.0,7,6069.0,Shipped,1,3,2003,Vintage Cars,170,S18_1749,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
580,10124,21,100.0,6,2856.0,Shipped,2,5,2003,Vintage Cars,170,S18_1749,7025551838,Las Vegas,NV,83030,USA,,King,Sue,Small
581,10149,34,100.0,11,5375.4,Shipped,3,9,2003,Vintage Cars,170,S18_1749,4155554312,Brisbane,CA,94217,USA,,Taylor,Sue,Medium
582,10162,29,100.0,9,5176.5,Shipped,4,10,2003,Vintage Cars,170,S18_1749,6505551386,San Francisco,CA,,USA,,Brown,Julie,Medium
583,10173,24,100.0,13,3508.8,Shipped,4,11,2003,Vintage Cars,170,S18_1749,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
584,10182,44,100.0,10,7554.8,Shipped,4,11,2003,Vintage Cars,170,S18_1749,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
585,10193,21,100.0,14,3141.6,Shipped,4,11,2003,Vintage Cars,170,S18_1749,61-9-3844-6555,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium
586,10204,33,100.0,4,5890.5,Shipped,4,12,2003,Vintage Cars,170,S18_1749,2125557413,NYC,NY,10022,USA,,Young,Jeff,Medium
587,10214,30,100.0,7,5967.0,Shipped,1,1,2004,Vintage Cars,170,S18_1749,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
588,10227,26,100.0,10,3712.8,Shipped,1,3,2004,Vintage Cars,170,S18_1749,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
589,10241,41,100.0,2,7597.3,Shipped,2,4,2004,Vintage Cars,170,S18_1749,88.60.1555,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large
590,10280,26,100.0,16,3668.6,Shipped,3,8,2004,Vintage Cars,170,S18_1749,011-4988555,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
591,10288,32,100.0,5,5875.2,Shipped,3,9,2004,Vintage Cars,170,S18_1749,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
592,10302,43,100.0,1,7310.0,Shipped,4,10,2003,Vintage Cars,170,S18_1749,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large
593,10312,48,100.0,17,8078.4,Shipped,4,10,2004,Vintage Cars,170,S18_1749,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
594,10331,44,74.04,7,3257.76,Shipped,4,11,2004,Vintage Cars,170,S18_1749,2155559857,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
595,10344,45,100.0,1,7650.0,Shipped,4,11,2004,Vintage Cars,170,S18_1749,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large
596,10367,37,100.0,3,4703.81,Resolved,1,1,2005,Vintage Cars,170,S18_1749,6265557265,Pasadena,CA,90003,USA,,Young,Julie,Medium
597,10379,39,100.0,2,5399.55,Shipped,1,2,2005,Vintage Cars,170,S18_1749,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
598,10407,76,100.0,2,14082.8,On Hold,2,4,2005,Vintage Cars,170,S18_1749,4085553659,San Jose,CA,94217,USA,,Frick,Sue,Large
599,10420,37,100.0,5,5283.6,In Process,2,5,2005,Vintage Cars,170,S18_1749,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
600,10108,38,82.39,2,3130.82,Shipped,1,3,2003,Classic Cars,77,S18_1889,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
601,10122,43,72.38,6,3112.34,Shipped,2,5,2003,Classic Cars,77,S18_1889,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
602,10135,48,79.31,3,3806.88,Shipped,3,7,2003,Classic Cars,77,S18_1889,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
603,10147,26,82.39,3,2142.14,Shipped,3,9,2003,Classic Cars,77,S18_1889,6175558555,Brickhaven,MA,58339,USA,,Nelson,Allen,Small
604,10160,38,88.55,4,3364.9,Shipped,4,10,2003,Classic Cars,77,S18_1889,2155554369,Los Angeles,CA,,USA,,Chandler,Michael,Medium
605,10170,20,63.14,2,1262.8,Shipped,4,11,2003,Classic Cars,77,S18_1889,7675-3555,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
606,10181,22,73.92,10,1626.24,Shipped,4,11,2003,Classic Cars,77,S18_1889,+47 2267 3215,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
607,10192,45,90.86,15,4088.7,Shipped,4,11,2003,Classic Cars,77,S18_1889,6035558647,Nashua,NH,62005,USA,,Young,Valarie,Medium
608,10203,45,85.47,4,3846.15,Shipped,4,12,2003,Classic Cars,77,S18_1889,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
609,10212,20,66.99,14,1339.8,Shipped,1,1,2004,Classic Cars,77,S18_1889,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
610,10225,47,64.68,5,3039.96,Shipped,1,2,2004,Classic Cars,77,S18_1889,0897-034555,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
611,10239,46,73.92,4,3400.32,Shipped,2,4,2004,Classic Cars,77,S18_1889,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
612,10253,23,83.93,9,1930.39,Cancelled,2,6,2004,Classic Cars,77,S18_1889,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
613,10266,33,74.69,10,2464.77,Shipped,3,7,2004,Classic Cars,77,S18_1889,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
614,10278,29,90.86,10,2634.94,Shipped,3,8,2004,Classic Cars,77,S18_1889,7025551838,Las Vegas,NV,83030,USA,,King,Sue,Small
615,10287,44,82.39,8,3625.16,Shipped,3,8,2004,Classic Cars,77,S18_1889,0897-034555,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
616,10300,41,92.4,1,3788.4,Shipped,4,10,2003,Classic Cars,77,S18_1889,+49 69 66 90 2555,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
617,10310,20,91.63,6,1832.6,Shipped,4,10,2004,Classic Cars,77,S18_1889,0221-5554327,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small
618,10321,37,78.54,14,2905.98,Shipped,4,11,2004,Classic Cars,77,S18_1889,5085552555,New Bedford,MA,50553,USA,,Benitez,Violeta,Small
619,10329,29,100.0,9,2954.81,Shipped,4,11,2004,Classic Cars,77,S18_1889,2125557818,NYC,NY,10022,USA,,Yu,Kwai,Small
620,10342,55,65.45,1,3599.75,Shipped,4,11,2004,Classic Cars,77,S18_1889,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
621,10363,22,100.0,7,3686.54,Shipped,1,1,2005,Classic Cars,77,S18_1889,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
622,10377,31,67.76,4,2100.56,Shipped,1,2,2005,Classic Cars,77,S18_1889,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small
623,10389,49,79.22,3,3881.78,Shipped,1,3,2005,Classic Cars,77,S18_1889,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
624,10405,61,73.92,4,4509.12,Shipped,2,4,2005,Classic Cars,77,S18_1889,88.60.1555,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
625,10419,39,83.93,9,3273.27,Shipped,2,5,2005,Classic Cars,77,S18_1889,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
626,10109,38,100.0,3,4432.7,Shipped,1,3,2003,Classic Cars,142,S18_1984,2155559857,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
627,10122,31,100.0,1,4100.99,Shipped,2,5,2003,Classic Cars,142,S18_1984,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
628,10136,36,100.0,1,5274.72,Shipped,3,7,2003,Classic Cars,142,S18_1984,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
629,10148,25,100.0,12,4232.0,Shipped,3,9,2003,Classic Cars,142,S18_1984,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
630,10161,48,100.0,11,6145.44,Shipped,4,10,2003,Classic Cars,142,S18_1984,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
631,10171,35,100.0,1,4680.2,Shipped,4,11,2003,Classic Cars,142,S18_1984,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium
632,10181,21,100.0,5,3286.08,Shipped,4,11,2003,Classic Cars,142,S18_1984,+47 2267 3215,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
633,10192,47,100.0,10,7421.3,Shipped,4,11,2003,Classic Cars,142,S18_1984,6035558647,Nashua,NH,62005,USA,,Young,Valarie,Large
634,10204,38,100.0,16,6432.64,Shipped,4,12,2003,Classic Cars,142,S18_1984,2125557413,NYC,NY,10022,USA,,Young,Jeff,Medium
635,10212,41,100.0,9,4840.87,Shipped,1,1,2004,Classic Cars,142,S18_1984,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
636,10226,24,100.0,7,3892.08,Shipped,1,2,2004,Classic Cars,142,S18_1984,7605558146,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
637,10240,37,100.0,2,5526.32,Shipped,2,4,2004,Classic Cars,142,S18_1984,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
638,10253,33,100.0,4,4459.62,Cancelled,2,6,2004,Classic Cars,142,S18_1984,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
639,10266,49,100.0,5,6203.4,Shipped,3,7,2004,Classic Cars,142,S18_1984,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
640,10278,29,100.0,5,3754.05,Shipped,3,8,2004,Classic Cars,142,S18_1984,7025551838,Las Vegas,NV,83030,USA,,King,Sue,Medium
641,10287,24,100.0,3,3516.48,Shipped,3,8,2004,Classic Cars,142,S18_1984,0897-034555,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
642,10301,47,100.0,7,7488.04,Shipped,4,10,2003,Classic Cars,142,S18_1984,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Large
643,10310,24,100.0,1,3448.08,Shipped,4,10,2004,Classic Cars,142,S18_1984,0221-5554327,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
644,10321,25,100.0,9,3734.0,Shipped,4,11,2004,Classic Cars,142,S18_1984,5085552555,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
645,10331,30,32.47,8,974.1,Shipped,4,11,2004,Classic Cars,142,S18_1984,2155559857,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Small
646,10342,22,100.0,3,3160.74,Shipped,4,11,2004,Classic Cars,142,S18_1984,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
647,10356,27,64.69,2,1746.63,Shipped,4,12,2004,Classic Cars,142,S18_1984,+33 1 46 62 7555,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small
648,10366,34,100.0,3,4207.84,Shipped,1,1,2005,Classic Cars,142,S18_1984,(071) 23 67 2555,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
649,10377,36,100.0,6,4352.76,Shipped,1,2,2005,Classic Cars,142,S18_1984,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
650,10390,34,43.05,15,1463.7,Shipped,1,3,2005,Classic Cars,142,S18_1984,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
651,10406,48,100.0,2,7169.28,Disputed,2,4,2005,Classic Cars,142,S18_1984,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
652,10419,34,100.0,4,4594.76,Shipped,2,5,2005,Classic Cars,142,S18_1984,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
653,10104,24,100.0,8,3457.92,Shipped,1,1,2003,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
654,10115,46,100.0,4,7381.16,Shipped,2,4,2003,Classic Cars,163,S18_2238,2125558493,NYC,NY,10022,USA,,Hernandez,Maria,Large
655,10127,45,100.0,10,7146.9,Shipped,2,6,2003,Classic Cars,163,S18_2238,2125557413,NYC,NY,10022,USA,,Young,Jeff,Large
656,10141,39,100.0,4,5938.53,Shipped,3,8,2003,Classic Cars,163,S18_2238,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
657,10151,43,100.0,2,7110.91,Shipped,3,9,2003,Classic Cars,163,S18_2238,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Large
658,10165,29,100.0,11,5032.95,Shipped,4,10,2003,Classic Cars,163,S18_2238,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
659,10176,20,100.0,10,3667.6,Shipped,4,11,2003,Classic Cars,163,S18_2238,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
660,10184,46,100.0,5,7381.16,Shipped,4,11,2003,Classic Cars,163,S18_2238,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Large
661,10195,27,100.0,5,5128.11,Shipped,4,11,2003,Classic Cars,163,S18_2238,9145554562,White Plains,NY,24067,USA,,Frick,Steve,Medium
662,10207,44,100.0,6,7060.24,Shipped,4,12,2003,Classic Cars,163,S18_2238,6175552555,Boston,MA,51003,USA,,Franco,Valarie,Large
663,10219,43,100.0,1,8448.64,Shipped,1,2,2004,Classic Cars,163,S18_2238,4155554312,Brisbane,CA,94217,USA,,Taylor,Sue,Large
664,10230,49,100.0,8,7300.51,Shipped,1,3,2004,Classic Cars,163,S18_2238,+49 69 66 90 2555,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Large
665,10246,40,100.0,4,6549.2,Shipped,2,5,2004,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
666,10259,30,100.0,3,5697.9,Shipped,2,6,2004,Classic Cars,163,S18_2238,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
667,10271,50,100.0,4,9169.0,Shipped,3,7,2004,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
668,10282,23,100.0,13,3238.63,Shipped,3,8,2004,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
669,10292,26,100.0,7,4554.94,Shipped,3,9,2004,Classic Cars,163,S18_2238,2125557818,NYC,NY,10022,USA,,Yu,Kwai,Medium
670,10305,27,100.0,4,3934.44,Shipped,4,10,2004,Classic Cars,163,S18_2238,6175558555,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium
671,10314,42,100.0,13,5776.26,Shipped,4,10,2004,Classic Cars,163,S18_2238,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
672,10324,47,100.0,8,7207.45,Shipped,4,11,2004,Classic Cars,163,S18_2238,2125551500,NYC,NY,10022,USA,,Frick,Michael,Large
673,10336,49,100.0,6,7460.74,Shipped,4,11,2004,Classic Cars,163,S18_2238,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Large
674,10349,38,100.0,8,6719.54,Shipped,4,12,2004,Classic Cars,163,S18_2238,2125557413,NYC,NY,10022,USA,,Young,Jeff,Medium
675,10358,20,100.0,10,2428.0,Shipped,4,12,2004,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
676,10371,25,100.0,7,2602.25,Shipped,1,1,2005,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
677,10382,25,88.0,5,2200.0,Shipped,1,2,2005,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
678,10412,41,100.0,4,6712.93,Shipped,2,5,2005,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
679,10425,28,100.0,3,5318.04,In Process,2,5,2005,Classic Cars,163,S18_2238,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
680,10100,50,67.8,2,3390.0,Shipped,1,1,2003,Vintage Cars,60,S18_2248,6035558647,Nashua,NH,62005,USA,,Young,Valarie,Medium
681,10110,32,50.25,6,1608.0,Shipped,1,3,2003,Vintage Cars,60,S18_2248,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
682,10124,42,53.88,5,2262.96,Shipped,2,5,2003,Vintage Cars,60,S18_2248,7025551838,Las Vegas,NV,83030,USA,,King,Sue,Small
683,10149,24,62.36,10,1496.64,Shipped,3,9,2003,Vintage Cars,60,S18_2248,4155554312,Brisbane,CA,94217,USA,,Taylor,Sue,Small
684,10162,27,69.62,8,1879.74,Shipped,4,10,2003,Vintage Cars,60,S18_2248,6505551386,San Francisco,CA,,USA,,Brown,Julie,Small
685,10173,26,57.51,12,1495.26,Shipped,4,11,2003,Vintage Cars,60,S18_2248,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
686,10182,38,61.15,9,2323.7,Shipped,4,11,2003,Vintage Cars,60,S18_2248,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
687,10193,42,59.33,13,2491.86,Shipped,4,11,2003,Vintage Cars,60,S18_2248,61-9-3844-6555,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
688,10204,23,71.44,3,1643.12,Shipped,4,12,2003,Vintage Cars,60,S18_2248,2125557413,NYC,NY,10022,USA,,Young,Jeff,Small
689,10214,21,62.96,6,1322.16,Shipped,1,1,2004,Vintage Cars,60,S18_2248,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
